p,media,start,end,locator,person,person_uri,duration,frame
http://data.memad.eu/yle/haaste/da0feec6e8a9b203a95249b9cb45a4887a2d3c00,http://data.memad.eu/yle/haaste/c717c02093e3a001449f380ec8a03c5fbff2e9a7,1713.84,1737.32,https://platform.limecraft.com/api/production/2336/mo/799537/moa,Jussi Pernaa,http://data.memad.eu/agent/jussi-pernaa,23.480000000000018,./frames/memad_gt2/haaste_c717c02093e3a001449f380ec8a03c5fbff2e9a7_1718.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.04,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,47.200000000000045,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.4,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,46.84000000000003,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/48535f899451d54046988368078636113a6e6b50,http://data.memad.eu/yle/stromso/f0eccbac8f79375f0ee69e91acfa07b1d34dad7d,1561.56,1589.48,https://platform.limecraft.com/api/production/2336/mo/797131/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,27.920000000000073,./frames/memad_gt2/stromso_f0eccbac8f79375f0ee69e91acfa07b1d34dad7d_1567.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.08,2245.96,https://platform.limecraft.com/api/production/2336/mo/649725/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.88000000000011,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.8,2245.96,https://platform.limecraft.com/api/production/2336/mo/649725/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.159999999999854,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.08,2245.96,https://platform.limecraft.com/api/production/2336/mo/798225/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.88000000000011,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.8,2245.96,https://platform.limecraft.com/api/production/2336/mo/798225/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.159999999999854,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/aee84fb386f92f1630e3310edd1dd0ef1d440d4c,http://data.memad.eu/yle/stromso/bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f,761.52,796.76,https://platform.limecraft.com/api/production/2336/mo/797110/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,35.24000000000001,./frames/memad_gt2/stromso_bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f_769.jpg
http://data.memad.eu/yle/dok/5a2679752c04beca605aec0e63ec443e0f1a6c36,http://data.memad.eu/yle/dok/d05022b1aa5254278807524b46b72fcf00008219,1188.48,1226.76,https://platform.limecraft.com/api/production/2336/mo/649716/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,38.27999999999997,./frames/memad_gt2/dok_d05022b1aa5254278807524b46b72fcf00008219_1197.jpg
http://data.memad.eu/yle/dok/5a2679752c04beca605aec0e63ec443e0f1a6c36,http://data.memad.eu/yle/dok/d05022b1aa5254278807524b46b72fcf00008219,1188.48,1226.76,https://platform.limecraft.com/api/production/2336/mo/798117/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,38.27999999999997,./frames/memad_gt2/dok_d05022b1aa5254278807524b46b72fcf00008219_1197.jpg
http://data.memad.eu/yle/dok/ba88157d2669e6bac595ef1b5c5214cd19b17a0b,http://data.memad.eu/yle/dok/d05022b1aa5254278807524b46b72fcf00008219,1144.64,1188.44,https://platform.limecraft.com/api/production/2336/mo/649716/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.799999999999955,./frames/memad_gt2/dok_d05022b1aa5254278807524b46b72fcf00008219_1154.jpg
http://data.memad.eu/yle/dok/ba88157d2669e6bac595ef1b5c5214cd19b17a0b,http://data.memad.eu/yle/dok/d05022b1aa5254278807524b46b72fcf00008219,1144.64,1188.44,https://platform.limecraft.com/api/production/2336/mo/798117/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,43.799999999999955,./frames/memad_gt2/dok_d05022b1aa5254278807524b46b72fcf00008219_1154.jpg
http://data.memad.eu/yle/stromso/0c90a724200ed79844f327128a86baccde9d2f73,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,1467.76,1498.76,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,31.0,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_1474.jpg
http://data.memad.eu/yle/stromso/20d681f86259be5f66933e58c2b6e773419bd62e,http://data.memad.eu/yle/stromso/9d977fc8807d78a978afa69464cf055c516cf49d,1720.4,1740.8,https://platform.limecraft.com/api/production/2336/mo/799790/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,20.399999999999864,./frames/memad_gt2/stromso_9d977fc8807d78a978afa69464cf055c516cf49d_1730.jpg
http://data.memad.eu/yle/stromso/477c1acdd2060b0013528d85d9128463e908510d,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,768.64,810.44,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,41.80000000000007,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_778.jpg
http://data.memad.eu/yle/stromso/62704b5c6f014ee0f49c269f925ceafdc74d388f,http://data.memad.eu/yle/stromso/896510f85530ec911615a7e0595484170ce621a5,2204.84,2233.56,https://platform.limecraft.com/api/production/2336/mo/800127/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,28.7199999999998,./frames/memad_gt2/stromso_896510f85530ec911615a7e0595484170ce621a5_2211.jpg
http://data.memad.eu/yle/stromso/ef251c55bbaf349c5cdab5954766878ff65044fe,http://data.memad.eu/yle/stromso/d3c864a1c28cf83839c3e4f45405113f31079361,1545.88,1578.44,https://platform.limecraft.com/api/production/2336/mo/803887/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,32.559999999999945,./frames/memad_gt2/stromso_d3c864a1c28cf83839c3e4f45405113f31079361_1553.jpg
http://data.memad.eu/yle/stromso/f215cf71d62f2fd5c2ba5af8170fbffcccf052f8,http://data.memad.eu/yle/stromso/37467ba3f38f9a1f80bb581e2964c41eddca0953,696.36,736.6,https://platform.limecraft.com/api/production/2336/mo/803865/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,40.24000000000001,./frames/memad_gt2/stromso_37467ba3f38f9a1f80bb581e2964c41eddca0953_706.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.08,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,31.720000000000027,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1183.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.8,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Camilla Boije,http://data.memad.eu/agent/camilla-boije,32.440000000000055,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1184.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.04,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,47.200000000000045,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.4,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,46.84000000000003,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/48535f899451d54046988368078636113a6e6b50,http://data.memad.eu/yle/stromso/f0eccbac8f79375f0ee69e91acfa07b1d34dad7d,1561.56,1589.48,https://platform.limecraft.com/api/production/2336/mo/797131/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,27.920000000000073,./frames/memad_gt2/stromso_f0eccbac8f79375f0ee69e91acfa07b1d34dad7d_1567.jpg
http://data.memad.eu/yle/haaste/0b4f486518c3feaaff0ed862f9695926220dbd4e,http://data.memad.eu/yle/haaste/ebd9af1af71c418fe38526accd1525e0dc88c09d,559.6,579.64,https://platform.limecraft.com/api/production/2336/mo/799749/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,20.039999999999964,./frames/memad_gt2/haaste_ebd9af1af71c418fe38526accd1525e0dc88c09d_569.jpg
http://data.memad.eu/yle/haaste/18868c557fc082f7df122c1181d6b32ae62f393b,http://data.memad.eu/yle/haaste/ebd9af1af71c418fe38526accd1525e0dc88c09d,1702.32,1726.72,https://platform.limecraft.com/api/production/2336/mo/799749/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,24.40000000000009,./frames/memad_gt2/haaste_ebd9af1af71c418fe38526accd1525e0dc88c09d_1708.jpg
http://data.memad.eu/yle/haaste/4f73861d2252b6211fcdbc83f112bc88c6d59045,http://data.memad.eu/yle/haaste/ebd9af1af71c418fe38526accd1525e0dc88c09d,1236.96,1271.16,https://platform.limecraft.com/api/production/2336/mo/799749/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,34.200000000000045,./frames/memad_gt2/haaste_ebd9af1af71c418fe38526accd1525e0dc88c09d_1244.jpg
http://data.memad.eu/yle/stromso/0c90a724200ed79844f327128a86baccde9d2f73,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,1467.76,1498.76,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,31.0,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_1474.jpg
http://data.memad.eu/yle/stromso/20d681f86259be5f66933e58c2b6e773419bd62e,http://data.memad.eu/yle/stromso/9d977fc8807d78a978afa69464cf055c516cf49d,1720.4,1740.8,https://platform.limecraft.com/api/production/2336/mo/799790/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,20.399999999999864,./frames/memad_gt2/stromso_9d977fc8807d78a978afa69464cf055c516cf49d_1730.jpg
http://data.memad.eu/yle/stromso/477c1acdd2060b0013528d85d9128463e908510d,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,768.64,810.44,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,41.80000000000007,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_778.jpg
http://data.memad.eu/yle/stromso/62704b5c6f014ee0f49c269f925ceafdc74d388f,http://data.memad.eu/yle/stromso/896510f85530ec911615a7e0595484170ce621a5,2204.84,2233.56,https://platform.limecraft.com/api/production/2336/mo/800127/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,28.7199999999998,./frames/memad_gt2/stromso_896510f85530ec911615a7e0595484170ce621a5_2211.jpg
http://data.memad.eu/yle/stromso/ef251c55bbaf349c5cdab5954766878ff65044fe,http://data.memad.eu/yle/stromso/d3c864a1c28cf83839c3e4f45405113f31079361,1545.88,1578.44,https://platform.limecraft.com/api/production/2336/mo/803887/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,32.559999999999945,./frames/memad_gt2/stromso_d3c864a1c28cf83839c3e4f45405113f31079361_1553.jpg
http://data.memad.eu/yle/stromso/f215cf71d62f2fd5c2ba5af8170fbffcccf052f8,http://data.memad.eu/yle/stromso/37467ba3f38f9a1f80bb581e2964c41eddca0953,696.36,736.6,https://platform.limecraft.com/api/production/2336/mo/803865/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,40.24000000000001,./frames/memad_gt2/stromso_37467ba3f38f9a1f80bb581e2964c41eddca0953_706.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.08,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,31.720000000000027,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1183.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.8,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,32.440000000000055,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1184.jpg
http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/579a8f912b0a63696efbc49bb085dedf2bc66c68,http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/28652806459206a50db17babad90194c2fb4f464,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/802722/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,47.4399999999996,./frames/memad_gt2/tahtia-ja-tahteita-stromsossa_28652806459206a50db17babad90194c2fb4f464_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/316422b4227b503b6d1bdf8b8620c74ec3b57328,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/b69d5cefe688209591c0c3e8d35e6c4bfff289bd,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803855/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_b69d5cefe688209591c0c3e8d35e6c4bfff289bd_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/8a96be98c9e663c0b85c33be04ce6563042f2afa,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/dc5db53cf1486fead37993cb29c8e5126897b856,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803852/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_dc5db53cf1486fead37993cb29c8e5126897b856_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/fadfd72f9c3bfb3829fdba21448cd2a7ffa5c3bc,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/a9450801b19248dfbc235b8f2819f908fa45cf6e,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803857/moa,Ann-Helen Påfs-Streng,http://data.memad.eu/agent/ann-helen-pafs-streng,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_a9450801b19248dfbc235b8f2819f908fa45cf6e_4641.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.04,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,47.200000000000045,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.4,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,46.84000000000003,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/48535f899451d54046988368078636113a6e6b50,http://data.memad.eu/yle/stromso/f0eccbac8f79375f0ee69e91acfa07b1d34dad7d,1561.56,1589.48,https://platform.limecraft.com/api/production/2336/mo/797131/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,27.920000000000073,./frames/memad_gt2/stromso_f0eccbac8f79375f0ee69e91acfa07b1d34dad7d_1567.jpg
http://data.memad.eu/yle/stromso/aee84fb386f92f1630e3310edd1dd0ef1d440d4c,http://data.memad.eu/yle/stromso/bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f,761.52,796.76,https://platform.limecraft.com/api/production/2336/mo/797110/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,35.24000000000001,./frames/memad_gt2/stromso_bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f_769.jpg
http://data.memad.eu/yle/stromso/0c90a724200ed79844f327128a86baccde9d2f73,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,1467.76,1498.76,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,31.0,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_1474.jpg
http://data.memad.eu/yle/stromso/477c1acdd2060b0013528d85d9128463e908510d,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,768.64,810.44,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,41.80000000000007,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_778.jpg
http://data.memad.eu/yle/stromso/62704b5c6f014ee0f49c269f925ceafdc74d388f,http://data.memad.eu/yle/stromso/896510f85530ec911615a7e0595484170ce621a5,2204.84,2233.56,https://platform.limecraft.com/api/production/2336/mo/800127/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,28.7199999999998,./frames/memad_gt2/stromso_896510f85530ec911615a7e0595484170ce621a5_2211.jpg
http://data.memad.eu/yle/stromso/ef251c55bbaf349c5cdab5954766878ff65044fe,http://data.memad.eu/yle/stromso/d3c864a1c28cf83839c3e4f45405113f31079361,1545.88,1578.44,https://platform.limecraft.com/api/production/2336/mo/803887/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,32.559999999999945,./frames/memad_gt2/stromso_d3c864a1c28cf83839c3e4f45405113f31079361_1553.jpg
http://data.memad.eu/yle/stromso/f215cf71d62f2fd5c2ba5af8170fbffcccf052f8,http://data.memad.eu/yle/stromso/37467ba3f38f9a1f80bb581e2964c41eddca0953,696.36,736.6,https://platform.limecraft.com/api/production/2336/mo/803865/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,40.24000000000001,./frames/memad_gt2/stromso_37467ba3f38f9a1f80bb581e2964c41eddca0953_706.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.08,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,31.720000000000027,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1183.jpg
http://data.memad.eu/yle/stromson-puutarha/553ce19e11c6ac6db58583aa398d747deeac8d7b,http://data.memad.eu/yle/stromson-puutarha/5ca2611831c0097cf079298af5c6c81a78032010,1176.36,1208.8,https://platform.limecraft.com/api/production/2336/mo/801225/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,32.440000000000055,./frames/memad_gt2/stromson-puutarha_5ca2611831c0097cf079298af5c6c81a78032010_1184.jpg
http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/579a8f912b0a63696efbc49bb085dedf2bc66c68,http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/28652806459206a50db17babad90194c2fb4f464,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/802722/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,47.4399999999996,./frames/memad_gt2/tahtia-ja-tahteita-stromsossa_28652806459206a50db17babad90194c2fb4f464_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/316422b4227b503b6d1bdf8b8620c74ec3b57328,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/b69d5cefe688209591c0c3e8d35e6c4bfff289bd,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803855/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_b69d5cefe688209591c0c3e8d35e6c4bfff289bd_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/8a96be98c9e663c0b85c33be04ce6563042f2afa,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/dc5db53cf1486fead37993cb29c8e5126897b856,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803852/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_dc5db53cf1486fead37993cb29c8e5126897b856_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/fadfd72f9c3bfb3829fdba21448cd2a7ffa5c3bc,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/a9450801b19248dfbc235b8f2819f908fa45cf6e,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803857/moa,Camilla Forsén-Ström,http://data.memad.eu/agent/camilla-forsen-strom,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_a9450801b19248dfbc235b8f2819f908fa45cf6e_4641.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.04,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,47.200000000000045,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.4,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,46.84000000000003,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/48535f899451d54046988368078636113a6e6b50,http://data.memad.eu/yle/stromso/f0eccbac8f79375f0ee69e91acfa07b1d34dad7d,1561.56,1589.48,https://platform.limecraft.com/api/production/2336/mo/797131/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,27.920000000000073,./frames/memad_gt2/stromso_f0eccbac8f79375f0ee69e91acfa07b1d34dad7d_1567.jpg
http://data.memad.eu/yle/stromso/aee84fb386f92f1630e3310edd1dd0ef1d440d4c,http://data.memad.eu/yle/stromso/bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f,761.52,796.76,https://platform.limecraft.com/api/production/2336/mo/797110/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,35.24000000000001,./frames/memad_gt2/stromso_bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f_769.jpg
http://data.memad.eu/yle/stromso/0c90a724200ed79844f327128a86baccde9d2f73,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,1467.76,1498.76,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,31.0,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_1474.jpg
http://data.memad.eu/yle/stromso/477c1acdd2060b0013528d85d9128463e908510d,http://data.memad.eu/yle/stromso/1dd398f54b09a4cdabf43ec729ba7f57bb323f17,768.64,810.44,https://platform.limecraft.com/api/production/2336/mo/803859/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,41.80000000000007,./frames/memad_gt2/stromso_1dd398f54b09a4cdabf43ec729ba7f57bb323f17_778.jpg
http://data.memad.eu/yle/stromso/ef251c55bbaf349c5cdab5954766878ff65044fe,http://data.memad.eu/yle/stromso/d3c864a1c28cf83839c3e4f45405113f31079361,1545.88,1578.44,https://platform.limecraft.com/api/production/2336/mo/803887/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,32.559999999999945,./frames/memad_gt2/stromso_d3c864a1c28cf83839c3e4f45405113f31079361_1553.jpg
http://data.memad.eu/yle/stromso/f215cf71d62f2fd5c2ba5af8170fbffcccf052f8,http://data.memad.eu/yle/stromso/37467ba3f38f9a1f80bb581e2964c41eddca0953,696.36,736.6,https://platform.limecraft.com/api/production/2336/mo/803865/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,40.24000000000001,./frames/memad_gt2/stromso_37467ba3f38f9a1f80bb581e2964c41eddca0953_706.jpg
